id,name,movie_id
3593576,윤제완,1189165
4312690,Kim Sung-min,1189165
10099,박찬욱,4689
2402788,Lee Chang-won,817485
3048836,Kwon Sung-mo,817485
2042738,Park Jun-soo,1106732
63429,곽재용,42190
3422997,Lee Soon-sung,956759
2042738,Park Jun-soo,1076443
571162,Kim Hong-ik,831480
150975,홍상수,1002470
2233732,이종은,682109
557736,박훈정,165213
1285352,양우석,242452
2836746,Chen-Hao Yin,797787
150975,홍상수,1077647
150975,홍상수,928713
1296107,Kim Yeong-tak,62439
2687337,Lee Han-jong,717908
1149649,이환경,158445
1086497,조성희,128246
1210155,Mahalia Belo,973778
19896,Jessica Hausner,938250
2030740,Jesse Ahern,1075010
58401,Joanne Samuel,1075010
1680263,Maryam Touzani,958279
8193,Florian Henckel von Donnersmarck,582
3483989,Adam Gunn,955644
116736,Matthias Temmermans,955644
37538,Matti Geschonneck,910365
1071,Tom Tykwer,104
33040,Nicolette Krebitz,928709
113500,Philipp Stölzl,748787
2303,Wim Wenders,976893
62872,Katja von Garnier,842424
5125,Fatih Akin,912726
74008,Hans Steinbichler,586813
6818,Werner Herzog,9343
1988887,Балжиннямын Амарсайхан,1033176
2146603,Amr Gamal,1061648
2850054,Daniel Lascar,1017063
2466702,Alessandro Antonaci,1017063
2852400,Stefano Mandalà,1017063
65314,Giuseppe Tornatore,396194
28898,Michael Radford,11010
939150,Charlotte Vandermeersch,803700
239672,Felix van Groeningen,803700
25819,Michele Placido,693349
1563462,Donato Carrisi,852758
225880,Paolo Costella,743173
90139,Erik Gandini,1091360
2927206,Gabriele Fabbro,795254
1667540,Roberto Zazzara,794234
236865,Stefano Sardo,794246
119293,Tarik Saleh,788977
111389,Simon Sandquist,1058078
1451375,Johannes Persson,1015936
1619897,Eva Vitija,915939
1170106,Anthony Chen,584242
3645700,Boi Kwong,1029178
1284692,Lorcan Finnegan,782936
2294822,Colm Bairéad,916405
65062,Marie Kreutzer,888321
141388,Dieter Berner,997777
2034461,Hoàng Tuấn Cường,1073449
3677079,Phạm Minh Hữu Tiến,1057919
1593452,Nguyễn Minh Chung,1057919
2452110,Joseph Mangat,1030991
1280765,Nico van den Brink,959558
131668,Nathan Frankowski,296271
592312,Miloslav Šmídmajer,835362
2383553,Tomasz Wiński,993234
3713658,Jin Ong,1027982
2838953,Keat Aun Chong,759524
2838953,Keat Aun Chong,973587
1062447,Dain Said,1015079
1899637,Amanda Nell Eu,1077693
1040793,Maryna Er Gorbach,913760
2338840,Antonio Lukich,1005141
3820182,Mstyslav Chernov,1058616
1543246,Alisa Kovalenko,853084
111481,โสภณ ศักดาพิศิษฏ์,977177
1364891,Samuel Bodin,709631
2326894,Thiti Srinuan,1113119
1862367,Naphat Chitveerapat,976125
3028833,Kanittha Kwanyu,976125
565827,Bhandit Thongdee,1113085
1651297,Phontharis Chotkijsadarsopon,1031388
1572524,Lee Thongkham,842607
1284545,อดิสรณ์ ตรีสิริเกษม,937753
1338664,ชาติชาย เกษนัส,1076011
3891119,กฤษดา วิทยาขจรเดช,1076011
3961076,Bhanbhassa Dhubthien,1076011
962478,Kongdej Jaturanrasmee,952127
1563787,Rasiguet Sookkarn,952127
1272144,วรรณแวว หงษ์วิวัฒน์,977179
1272145,แวววรรณ หงษ์วิวัฒน์,977179
2593321,Hans Lukas Hansen,804868
1280021,Kristoffer Borgli,788734
66719,莊文強,823598
92831,邱禮濤,1093485
1341,甄子丹,990140
1415282,闞家偉,990140
1194706,翁子光,531379
12453,王家衛,18329
1879401,Nick Cheuk,957863
2434741,Hing Fan Wong,741602
81224,吳煒倫,990326
93991,鄭保瑞,591222
118734,Yang Shupeng,436792
96861,關錦鵬,68004
93991,鄭保瑞,969050
3639307,Ho Cheuk-Tin,1005251
21905,彭發,1172012
2726421,Anastasia Tsang,824742
11401,吴宇森,11471
92831,邱禮濤,902533
3459039,Lau Kok-Rui,1029168
20640,陳凱歌,10997
1278466,Lawrence Kan,1099217
1730474,Chan Tze-Woon,924120
96856,Yonfan,616020
1553944,Lam Sum,957861
134851,云翔,1002317
66718,麥兆輝,10775
65994,劉偉強,10775
3713690,賈勝楓,1027944
3639307,Ho Cheuk-Tin,1005259
1376363,Amos Why,898009
1002598,Jason Kwan,999056
134851,云翔,1002318
65994,劉偉強,11647
66718,麥兆輝,11647
96856,Yonfan,27060
65994,劉偉強,14310
66718,麥兆輝,14310
123199,Ann Hui,72445
2972234,Kelvin Shum,1147689
2054461,Mo Lai Yan Chi,1063554
2221769,Sunny Lau,1177518
1571470,Frank Hui,988900
1143699,Daniel Chan Yee-Heng,988900
1789105,Doris Wong Chin Yan,988900
956,Guy Ritchie,882569
2070452,Michael Philippou,1008042
2070453,Danny Philippou,1008042
1904110,Charlotte Wells,965150
46230,大島渚,11948
56370,Ruben Östlund,497828
3122176,Rhys Frake-Waterfield,980078
57917,Toby Genkel,676710
8965,Roland Joffé,11416
166995,Andrew Levitas,560008
15389,Louis Malle,11012
43553,Jerzy Skolimowski,785398
69346,Sigrid Faltin,1104840
8557,費南多.梅瑞爾斯,89455
206161,Celyn Jones,787791
460,Tom Stern,787791
224,David Cronenberg,48231
4786,Richard Attenborough,10435
36693,Richard Eyre,11889
26481,Anand Tucker,46992
16785,Peter Webber,3635
468,Stephen Daldry,71
1674275,Georgia Oakley,971699
58021,Tinto Brass,28468
240,史丹利·庫柏力克,935
2710,詹姆斯·卡麥隆,76600
9033,克里斯多福·麥奎里,575264
1719706,Aaron Horvath,502356
113901,Michael Jelenic,502356
40644,Chad Stahelski,603692
525,克里斯多夫·諾蘭,872585
45400,Greta Gerwig,346698
1551545,Steven Caple Jr.,667538
59521,Jaume Collet-Serra,436270
1113116,Andy Muschietti,298618
40684,大衛·雷奇,718930
2451598,Kemp Powers,569094
1046497,Justin K. Thompson,569094
89596,Joaquim Dos Santos,569094
21198,彼德·松,976573
52935,John Francis Daley,493529
1236679,Jonathan Goldstein,493529
101666,Paul King,787699
1317730,丹尼爾舒奈特,545611
1383612,關家永,545611
10943,Francis Lawrence,695721
20907,安東尼·福奎阿,926393
82194,Neill Blomkamp,980489
1607672,Michael Chaves,968051
17633,Rob Marshall,447277
1288796,Gerard Johnstone,536554
956,Guy Ritchie,739405
129894,Gareth Edwards,670292
1500758,Ángel Manuel Soto,565770
1302082,大衛·桑德柏格,594767
58324,Jean-François Richet,646389
293911,Scott Waugh,299054
11181,肯尼斯·布萊納,945729
2150,Kevin Greutert,951491
2218465,Parker Finn,882598
17178,派翠克·威爾森,614479
1032,馬丁·史柯西斯,466420
2375591,Fawn Veerasunthorn,1022796
15774,Chris Buck,1022796
25645,是枝裕和,1050035
17510,Ol Parker,800939
57199,Mark Mylod,593643
89027,Jared Stern,539681
2103746,Emma Tammi,507089
1059571,Justin Simien,616747
1299642,Julius Avery,758323
12995,Marc Forster,937278
6431,戴倫·艾洛諾夫斯基,785084
589402,Adrian Grünberg,890771
41671,Nimród Antal,762430
72960,Alejandro Monteverde,678512
35453,Pierre Morel,897087
84416,Gene Stupnitsky,884605
136495,Damien Chazelle,615777
76422,Ric Roman Waugh,717930
1485406,J.D. Dillard,653851
1317686,Bryan Woods,700391
1317685,Scott Beck,700391
1129908,Rob Savage,532408
1578590,Jeff Rowe,614930
2518227,Celine Song,666277
78160,盧卡·格達戈尼諾,398818
144816,Chris McKay,649609
525,克里斯多夫·諾蘭,155
76927,Tommy Wirkola,899112
60923,Will Speck,830784
60922,Josh Gordon,830784
2093041,Will Merrick,768362
2093036,Nicholas D. Johnson,768362
17883,David O. Russell,664469
71267,Kirk DeMicco,1040148
11401,吴宇森,891699
931952,Lee Isaac Chung,615643
5655,魏斯·安德森,747188
1758663,Advait Chandan,601635
16847,Eli Roth,1071215
64141,David Gordon Green,616820
78160,盧卡·格達戈尼諾,791177
51864,卡茜·萊蒙斯,696157
52934,尼可拉斯·史托勒,614939
1152054,Josh Greenbaum,912908
1814510,Tom George,766475
11614,M.奈沙馬蘭,631842
638,Michael Mann,365620
168667,Jason Moore,758009
2294,Robert Rodriguez,536437
54472,馬丁·麥克唐納,674324
55934,塔伊加·維迪提,621587
1280021,Kristoffer Borgli,823482
9281,Elizabeth Banks,804150
591600,Damián Szifron,605886
1756398,John McPhail,609768
67570,Hettie Macdonald,844409
928490,Camille Delamarre,876969
1521437,Rebekah McKendry,1015303
488,史蒂芬·史匹柏,804095
1167470,Gary Shore,977013
1145520,Ari Aster,798286
1215038,Adele Lim,864168
2198345,Lori Evans Taylor,917007
22686,Maria Schrader,837881
16863,Todd Haynes,839369
1150548,Florian Zeller,806368
1405645,Laura Terruso,829051
1152,Oliver Stone,1004685
17329,Neil Burger,798362
2421793,Bishal Dutta,1024773
545330,April Mullen,942199
71609,Joachim Trier,75233
1200541,Yuval Adler,1030987
2880,Emilio Estevez,59468
1119247,Guy Nattiv,899524
21701,Mauro Borrelli,1043565
101488,Mark Burman,1074034
107794,Stephen Shimek,989473
220691,Laura Poitras,1004663
1070338,Tyler MacIntyre,1113278
1366450,Michael Morris,823147
2613318,Edward Drake,1035806
39,Sam Mendes,814757
56349,Victor Salva,13689
131946,Danny A. Abeckaser,1156255
2127,溫子仁,176
95101,Charlie Day,553147
2840507,Matthew Goodhue,1040892
1046739,Daniel Raim,927263
583932,Jared Cohn,894169
62768,William Brent Bell,853387
10943,Francis Lawrence,101299
53068,Ryan Fleck,7859
1269,凱文·科斯納,581
9789,羅伯特·奧特曼,5279
12453,王家衛,1989
19311,Stephen Chbosky,84892
23964,Gary Ross,70160
14392,Kathryn Bigelow,1089
1614,李安,68924
40644,Chad Stahelski,245891
3288,克里斯·魏茲,245
3289,Paul Weitz,245
1034086,Phyllis Nagy,579496
1178371,Daniel Ferguson,577721
4782087,Qiu Yu,1306218
1152047,Lotfy Nathan,849242
15254,Emir Kusturica,11902
2182238,Andrey Korenkov,898230
1404563,Aleksey Tsitsilin,898230
1265147,Vasiliy Rovenskiy,923579
2669990,Виктор Глухушин,589759
582504,Georgy Gitis,589759
2669990,Виктор Глухушин,576925
1628967,Maksim Volkov,576925
557984,Kirill Serebrennikov,901358
1491551,Игорь Копылов,818415
8574,Walter Salles,1653
1068350,Jacek Bławut,611854
68813,Céline Sciamma,531428
59,盧·貝松,944401
2419,Jean-Pierre Jeunet,194
23724,Patrice Chéreau,11845
1017274,Audrey Diwan,793998
2352,Jean-Jacques Annaud,811596
64210,Maïwenn,921452
2434376,Anissa Bonnefont,960139
3195061,Sébastien Tulard,975762
69371,Jean-Marc Vallée,85033
4387,François Ozon,659959
54170,Jérôme Commandeur,745608
68813,Céline Sciamma,749004
24891,Clovis Cornillac,785980
17520,Cédric Klapisch,771077
54222,Jean-Paul Salomé,925714
1320870,Thomas Cailley,943134
222686,Mia Hansen-Løve,747779
1142171,Sebastián Lelio,429191
1100038,Sébastien Marnier,786977
18175,Dominik Moll,925102
17460,Rachid Hami,958219
1051327,Alice Winocour,478860
1558103,Quentin Reynaud,944306
41788,Nicolas Philibert,1070449
1625850,Lise Akoka,962543
1625851,Romane Gueret,962543
35959,James Huth,865498
1648265,Alice Diop,925943
2181532,Amandine Fredon,893366
1587696,Benjamin Massoubre,893366
20085,Bruno Chiche,960275
46295,Marie-Castille Mention-Schaar,958179
1574550,Ali Abbasi,889699
17623,Guillaume Nicloux,852432
932524,Nicolas Bedos,892515
2080659,Pierre Földes,678299
45138,Luc Dardenne,914203
56209,Jean-Pierre Dardenne,914203
1810345,Cyril Leuthy,1005409
236889,Rebecca Zlotowski,803694
76910,Christophe Honoré,918044
149880,Serge Bozon,657198
1124422,Davy Chou,952701
53708,Ira Sachs,898673
150390,Emily Atef,843093
17458,Abdellatif Kechiche,152584
96690,Rodrigo Sorogoyen,848685
113610,Thomas Gilou,736500
1312056,Marie Amachoukeli,803688
143389,Nicolas Giraud,881693
5077,華薇莉·泰德奇,848958
1331401,Slony Sow,788030
1171316,Olivier Treiner,892530
3513797,David Ernaux-Briot,964681
2052319,Annie Ernaux,964681
113736,Giordano Gederlini,925459
1702466,Léa Mysius,820697
1806870,Léonor Serraille,926889
16919,Olivier Dahan,740937
3831,Jean-Pierre Melville,15383
3831,Jean-Pierre Melville,40650
3776,Jean-Luc Godard,1629
11983,Alain Resnais,5544
29905,Marguerite Duras,85927
612897,Henri Colpi,131836
1806870,Léonor Serraille,926889
50517,Mathieu Vadepied,967874
1650,François Truffaut,147
2003026,Juraj Lerotić,997659
74661,Víctor García,1008005
2562314,Jacobo Martínez,1026563
1430334,Juan Galiñanes,1053587
1748697,Carla Simón,804251
1221292,Lois Patiño,1077684
1045394,Toni García,768726
1184109,David Pujol,1091044
51896,Mar Targarona,1064801
309,佩卓·阿莫多瓦,963765
19840,Alejandro Amenábar,1933
1679853,Fernando González Gómez,994128
2596472,Raúl Cerezo,994128
1485998,Àlex Lora Cercos,1078920
6521,Alberto Rodríguez,913991
87378,Ayan Mukerji,496331
1752066,Kiranraj K.,634120
1735836,Prasun Chatterjee,872556
7324,Pan Nalin,821494
235432,Kimo Stamboel,1121962
121798,Joko Anwar,925786
1565080,Ginanti Rona Tembang Asri,1018518
1292227,Hlynur Pálmason,960206
119294,Abbas Kiarostami,49964
119294,Abbas Kiarostami,47104
119294,Abbas Kiarostami,83761
1240285,Houman Seyyedi,1005299
1005696,Mani Haghighi,1008043
120229,Jafar Panahi,974521
120229,Jafar Panahi,517731
1600064,سعید روستایی,962558
231866,Emilis Vėlyvis,782044
1661499,Leon Lee,888602
2518693,Jason Loftus,949000
137427,丹尼·維勒納夫,46738
53583,Alison Murray,1128001
1955091,James Mark,986088
224,David Cronenberg,9613
1734045,Orit Fouks Rotem,866611
1898633,井上雄彦,783675
74091,新海誠,916224
608,宮崎駿,508883
1039349,大根仁,1059572
1754133,堂山卓見,1030587
81495,原恵一,942881
109191,今石洋之,553600
1654352,菊地康仁,876792
608,宮崎駿,129
1144885,立川譲,887870
992866,大森貴弘,877840
185,大友克洋,149
1373229,田口智久,916192
2403335,児玉徹郎,610150
1145368,増井壮一,1056803
1999367,中山勝一,283566
77923,鶴巻和哉,283566
56341,前田真宏,283566
77921,庵野秀明,283566
1145368,増井壮一,572154
4900774,Connor Fleming,1388561
608,宮崎駿,10515
1145368,増井壮一,1086591
133251,三木孝浩,977871
127890,西谷弘,956564
77921,庵野秀明,813477
1373229,田口智久,872976
608,宮崎駿,16859
1098264,松山博昭,1064669
1515341,雨宮哲,915403
102033,こだま兼嗣,1056133
1726802,竹内一義,1056133
589915,羽住英一郎,1083862
1250472,カサヰケンイチ,874745
1785807,酒井麻衣,1064662
1558201,松本淳,874743
1087779,Stephen Nomura Schible,473888
131186,中島哲也,31512
1561992,塚原あゆ子,1037348
78866,John H. Lee,1124341
233586,吉原正行,1119211
46230,大島渚,5879
2762873,渡辺一貴,1069813
20310,清水崇,1114205
1247708,石原立也,1108306
1034272,橋本一,698215
78268,廣木隆一,961257
1695439,直谷たかし,978039
934830,平牧大輔,966709
1324085,渡邉こと乃,991190
1462262,松永大司,1027273
2936479,野呂純恵,1081641
1969266,越田知明,1081640
583881,山下敦弘,1029475
144412,鈴木雅之,1029486
237364,川村元気,936490
585208,英勉,698201
135208,田中亮,930432
106549,瀬々敬久,1030205
133251,三木孝浩,961415
1670127,石川慶,869886
47506,Drew Goddard,22970
555254,近藤喜文,37797
592488,熊切和嘉,1029621
1487492,濱口竜介,348869
1204797,片岡翔,958017
999723,水田伸生,1119114
1748363,神徳幸治,853821
1350920,八鍬新之介,1106904
2223841,三宅唱,928730
3082128,Takayuki Kayano,1129646
1494690,早川千絵,958487
69167,伊丹十三,11830
69167,伊丹十三,42095
1477234,松本准平,819163
1515341,雨宮哲,1068607
2649234,宮島善博,1068607
126784,成島出,1062844
25645,是枝裕和,18872
2611395,Yuki Teshima,800151
1355412,中江裕司,1024298
133251,三木孝浩,961410
2237138,金澤知樹,971602
25645,是枝裕和,2517
1160535,入江悠,1029479
1324587,黒川智之,950863
123885,新城毅彦,1029484
1139814,田中光敏,746257
1785807,酒井麻衣,1120459
1061130,荒井晴彦,1115167
133704,福田雄一,1034660
25645,是枝裕和,25050
73121,杉井ギサブロー,37585
579313,内田英治,1017441
2230559,片山慎三,1017441
237465,小泉德宏,961266
999723,水田伸生,961267
2010321,空音央,1156189
3736997,Yusuke Morii,828948
58608,塚本晋也,38405
932980,楠葉宏三,160642
572028,城定秀夫,1064872
236470,三谷幸喜,46361
1498600,Kento Yamaguchi,1035647
78905,伊藤ちひろ,1076535
116787,本木克英,1019661
1776727,草野翔吾,804032
3850107,千原徹也,1067298
236470,三谷幸喜,112903
2688922,高橋正弥,968146
3078780,竹林亮,1040496
127890,西谷弘,42341
608,宮崎駿,4935
46366,金子修介,994741
12453,王家衛,846716
2242054,安川有果,879008
225554,Michael Pavone,57118
236470,三谷幸喜,130023
69167,伊丹十三,81296
127890,西谷弘,204702
1159523,奥原浩志,872667
1735200,綿田慎也,760765
69167,伊丹十三,42011
78268,廣木隆一,1009447
69167,伊丹十三,164207
933484,熊坂出,969441
69167,伊丹十三,110283
1119393,横井健司,1134409
58608,塚本晋也,33431
69167,伊丹十三,41962
608,宮崎駿,128
608,宮崎駿,12429
134812,足立正生,1026301
69167,伊丹十三,83183
69167,伊丹十三,83205
3692006,Masa Mori,1021860
58608,塚本晋也,85032
2261501,Saim Sadiq,962571
1605622,Maha Haj,958291
8557,費南多.梅瑞爾斯,598
4453,Thomas Vinterberg,580175
102890,Malou Reymann,958234
1576757,程偉豪,983883
2373899,黄天仁,804725
1012319,九把刀,1016392
119410,黃精甫,1046090
2552254,Lester Hsi,999087
129264,Zero Chou,1005555
2224432,謝沛如,993092
1375107,Wen-Han Shih,977209
3724575,Jacky Ko,1012267
85337,Wei Te-sheng,1054087
565893,Tien-Lun Yeh,1022862
1934679,Sung Hsin-Yin,1047003
2275274,林君陽,1040284
1333855,曾英庭,1006763
64992,侯孝賢,49982
2684402,If Chen,1007962
2683751,Lin Jinhe,1025086
1266722,Fu Tien-Yu,956288
3601140,Johnny Chiang,991898
127926,蕭雅全,1006012
1588223,Laha Mebow,975812
3898092,Chang Yu-Min,1080494
69841,黃文英,996108
557290,錢人豪,734732
3641331,Chin Chia-hua,1005996
74026,Hsu Hsiao-Ming,205464
1106982,瞿友寧,1022108
1012320,柯震東,741329
4228634,YANG Shou-Yi,1168337
2094726,Ching Shen Chuang,957112
1542793,Hsiao Chu-chen,1021768
565896,藍正龍,1036397
2196924,盧盈良,937356
1475472,Yao Hung-I,1006694
2036987,Ching-lin Chan,899460
3549559,Kanny Chang,975810
2298206,I-Hsuan Su,1006024
1411529,Tong Ka-Fai,1077310
1966252,Chieh-Te Liang,1084783
3951358,Jerome Chan,1096018
131288,Lin Cheng-sheng,1168336
1961109,Tsai Tsung-lung,1029179
3643739,陳子揚,1006683
1354728,Sen-I Yu,1007976
71174,Tsai Ming-liang,662400
3706994,Juang Chia-shiou,1026182
3677076,Yang Wei-Hsin,1017006
2974363,Beryl Hsu,1167792
2632628,Chu Yen-Lan,1050665
2299049,許立達,1088428
1158867,Wan Jen,272122
3129641,Teng-Yuan Chang,829584
3549570,Yoko Chou,975817
1580826,楊力州,1032330
222332,アミノテツロー,1170696
4171891,Jun-Cheng Liu,1121326
4186217,Runcai Luo,1121326
4402982,Ming-Yuan Chiu,1209560
1630178,Lee Hong Chi,1155680
1705284,Kuoan Lai,899464
1006872,Chang Tso-chi,814174
3943862,Yu-Yuan Hong,1093453
3943861,Zong-Hua Hou,1093453
3674698,Michelle Chu,1125053
4025999,伍心瑜,1117283
1580826,楊力州,1153794
4356449,萧菊贞,1200506
4075962,Howard Cheng,1130343
3674697,朱詩鈺,1165736
4040818,Lee Kang-ling,1121017
1912833,Yu-Lin Wang,937101
3549247,Yao Kuo Chen,975681
3756671,Hsin-Che Cheng,1039769
2606257,徐慶珠,1331693
4269119,Vick Wang,1177667
2421086,Jhi-Han Yu,1007944
3674861,Hsiu-Yi Huang,1016255
3652399,Miro Wang Yuk-Kei,1008742
1158861,Lee Hsing,438210
64992,侯孝賢,87953
123199,Ann Hui,660002
1452270,Larry Yang,931102
2962359,Zhang Zhihong,1022830
3695242,Jia-kai Wu,1022830
240150,爾冬陞,1019619
2409117,Li Jun,862855
3074803,Shipei Wen,824738
137141,郭子健,820099
2399109,Pawo Choyning Dorji,627087
1962993,Hu Bo,499556
71056,娄烨,11599
1109366,Emin Alper,682152
56214,Nuri Bilge Ceylan,665733
1745962,Mohamed Kordofani,1111750
1544991,장재현,838209
81251,บรรจง ปิสัญธนะกูล,745881
2879867,허명행,1017163
3140690,오윤동,1317874
4818835,심형준,1314450
4818837,Thomas Ko,1314450
3084810,Kim Sung-han,1147710
3140690,오윤동,1307028
4804724,민근,1307028
1135344,Kim Tae-gon,726139
2230914,김한결,965094
2042738,Park Jun-soo,1315707
4533606,김지선,1229421
4533607,조현정,1229421
583175,정용기,844386
2668778,Han Dong-seok,1169340
17119,김성수,919207
1075354,李宗弼,921436
4100888,Lim Jae-kyung,1137172
119337,최동훈,626412
3140690,오윤동,946615
86325,류승완,995926
1673495,Lee Yo-sup,865910
126775,Cheng Fenfen,41531
4564849,조윤수,1361488
2781342,김세휘,743815
2755355,Nam Dong-hyub,736720
580244,Lim Dae-wung,1168166
112752,김용균,1168166
2312405,채여준,1168166
2545616,윤은경,1168166
111411,Ahn Sang-hoon,1168166
1632457,Yun Jun-hyung,977155
1489282,안국진,1007127
1678527,Hyun Moon-seop,660355
1701953,Park Young-ju,696047
64883,강제규,581394
3140690,오윤동,1375053
4192996,김하민,1375053
3081451,Kim Sun-ung,987540
1296327,김대우,936245
994253,육상효,661681
1294643,정지영,714651
1717032,Jiuliang Wang,848145
1771406,장항준,936243
125426,이언희,1154154
480529,Kim Gok,644714
480530,Kim Sun,644714
1731913,Park Beom-su,717088
3607914,Kim Jang-mi,987538
3607916,Wally Seo,987538
