MovieId,Publisher_name,PublisherId
26742,上海淘票票影視文化有限公司,854
29767,上海淘票票影視文化有限公司,854
26707,上海淘票票影視文化有限公司,854
20822,上海淘票票影視文化有限公司,854
21423,上海淘票票影視文化有限公司,854
26761,上海淘票票影視文化有限公司,854
27822,上海淘票票影視文化有限公司,854
25150,上海淘票票影視文化有限公司,854
23190,上海淘票票影視文化有限公司,854
22791,上海淘票票影視文化有限公司,854
26560,上海淘票票影視文化有限公司,854
28780,上海淘票票影視文化有限公司,854
25150,上海源納影業有限公司,855
27178,上海環路影視文化有限公司,856
22791,上海甲地文化集團有限公司,857
23190,上海福畫影視文化有限公司,858
26510,上海笨小孩影視傳媒有限公司,859
22791,上海絢毅影視文化傳媒有限公司,860
26707,上海華人影業有限公司,861
26707,上海華人影業有限公司北京分公司,862
27178,上海華策電影有限公司,863
29635,上海華策電影有限公司,863
20396,上海複逸文化傳播有限公司 ,864
20986,上海貓眼影業有限公司,865
26471,上海貓眼影業有限公司,865
26560,上海貓眼影業有限公司,865
28780,上海貓眼影業有限公司,865
26871,上海追光影業有限公司,866
29190,上海阿里巴巴影業有限公司,867
20319,上海阿里巴巴影業有限公司,867
23519,上海電影集團公司,868
22926,上海電影（集團）有限公司,869
26568,上海電影（集團）有限公司,869
23440,上海騰訊企鵝影視文化傳播有限公司,870
20154,上海魁颯影業有限公司,871
20646,世界投資顧問股份有限公司,872
23831,世詮多媒體有限公司,873
19402,中台興化學工業股份有限公司,874
23843,中國信託創業投資股份有限公司,875
20410,中國創意數碼娛樂有限公司,876
24054,中國電影股份有限公司,877
20986,中國電影股份有限公司,877
21423,中國電影股份有限公司,877
22926,中國電影股份有限公司,877
20396,中國電影股份有限公司,877
29190,中國電影股份有限公司,877
27178,中國電影股份有限公司,877
25415,"中國電影股份有限公司,上海電影(集團)有限公司,天津貓眼微影文化傳媒有限公司,上海淘票票影視文化有限公司,新麗傳媒集團有限公司,中國鐵道建築集團有限公司,浙江橫店影業有限公司,英皇電影發行(北京)有限公司,中影數字院線(北京)有限公司,抖音文化(廈門)有限公司,咪咕文化科技有限公司,之江電影集團有限公司,阿那亞影視文化有限公司,陝西廣電影視文化產業發展有限公司",878
29767,中天星辰(天津)影業有限公司,879
20396,中央紀委中國方正出版社,880
21978,中央電影事業股份有限公司,881
26560,中引文化傳媒(武漢)有限公司,882
24054,中影創意（北京）電影有限公司,883
29573,中影國際股份有限公司,884
16476,中影寰亞音像製品有限公司,885
21786,中影寰亞音像製品有限公司,885
16356,中影股份有限公司,886
28241,中影股份有限公司,886
28242,中影股份有限公司,886
22215,中影股份有限公司,886
25116,中影股份有限公司,886
19729,中環國際娛樂事業股份有限公司,887
29573,中環國際娛樂事業股份有限公司,887
19319,中環國際娛樂事業股份有限公司,887
502,中環國際娛樂事業股份有限公司,887
28395,中環國際娛樂事業股份有限公司,887
26546,中環國際娛樂事業股份有限公司,887
25335,中環國際娛樂事業股份有限公司,887
19402,中環國際娛樂事業股份有限公司,887
20477,中環國際娛樂事業股份有限公司,887
21785,中環國際娛樂事業股份有限公司,887
24752,中環國際娛樂事業股份有限公司,887
24663,中環國際娛樂事業股份有限公司,887
22671,中環國際娛樂事業股份有限公司 ,888
23535,中環國際娛樂事業股份有限公司 ,888
23671,中環國際娛樂事業股份有限公司 ,888
26546,中華電信股份有限公司,889
23409,中華電信股份有限公司個人家庭分公司,890
27178,中視金橋文化發展（北京）有限公司,891
22791,中銘盛世(深圳)影業集團有限公司,892
23688,中銘盛世（深圳）影業集團有限公司,893
22268,主磐叙社有限公司,894
19630,主雅映象有限公司,895
23139,久和投資控股有限公司,896
20747,之升(上海)影業有限公司,897
26612,之江電影集團有限公司,898
26560,之江電影集團有限公司,898
27178,之江電影集團有限公司,898
27925,九日映像開發有限公司,899
23465,"九洲音像出版公司,超娛影業（佛山）有限公司,超娛影業（深圳）有限公司,廣東珠影影視製作有限公司,北京環鷹時代文化傳媒有限公司",900
26664,乾伽國際媒體有限公司,901
25590,于仲淵,902
20396,亞博思文化傳媒（北京）有限公司 	,903
24054,亞太國影（深圳）影業有限公司,904
24054,亞太國影（蘇州）影業有限公司,905
24054,亞太國影（重慶）文化傳媒有限公司,906
24054,亞太華影（北京）影業有限公司,907
21616,伊犁卓然影業有限公司,908
22671,伯樂影業股份有限公司,909
26546,伯樂影業股份有限公司,909
23409,伯樂影業股份有限公司 ,910
23535,伯樂影業股份有限公司 ,910
23671,伯樂影業股份有限公司 ,910
24054,佛山泓東影視文化傳媒有限公司,911
21080,佳映娛樂國際股份有限公司,912
25745,佳映娛樂國際股份有限公司,912
22435,偉新教育基金有限公司,913
23831,健身聯盟,914
22710,傑恩西影像工作室,915
18424,傳影互動股份有限公司,916
21031,優橝文化傳媒有限公司,917
23440,優酷電影有限公司,918
26707,優酷電影有限公司,918
27873,元桌影藝有限公司,919
18424,光元體影藝有限公司,920
29379,光速火箭股份有限公司,921
23714,兔子創意股份有限公司,922
16901,兔將創意影業股份有限公司,923
23934,內容物數位電影製作有限公司,924
19608,內容物數位電影製作有限公司,924
21839,內容物數位電影製作有限公司,924
26560,內蒙古電影集團有限責任公司,925
28611,全國眷村文化保存聯盟,926
28311,全國眷村文化保存聯盟,926
27179,兩個人有限公司,927
29611,六六喜喜股份有限公司,928
24014,六六喜喜股份有限公司,928
23506,六六喜喜股份有限公司,928
25590,六六喜喜股份有限公司,928
21119,六六喜喜股份有限公司,928
25213,"内蒙古電影集團有限責任公司,北京博納影業集團有限公司,華夏電影發行有限責任公司,阿里巴巴影業（北京）有限公司,内蒙古電影製片厂有限責任公司,上海博納文化傳媒有限公司,北京博納國際影院投資管理有限公司",929
25590,再現影像製作股份有限公司,930
20986,冠宇影業(北京)有限公司,931
26584,凌晨影視製作有限公司,932
21785,凡宇興業有限公司,933
21616,凡魚傳媒(北京)有限公司,934
17116,凱擘影藝股份有限公司,935
24014,凱擘影藝股份有限公司,935
21839,前景娛樂有限公司,936
25414,前景娛樂有限公司,936
27873,前景娛樂有限公司,936
25149,劇糖文創娛樂股份有限公司,937
25335,劇龍製作有限公司,938
22613,劉琬琳,939
24239,力揚電影有限公司,940
21423,北京一品傳揚文化傳播有限公司,941
26707,北京上獅文化傳播有限公司,942
20822,北京上獅文化傳播有限公司,942
26510,北京上獅文化傳播有限公司,942
27822,北京上獅文化集團有限公司,943
20396,北京世紀蜘蛛文化傳播有限公司,944
26742,北京中導協文化發展有限公司,945
20986,北京京西文化旅遊股份有限公司,946
24981,北京人間指南影業有限公司,947
23702,北京人間指南影業有限公司,947
26612,北京人間指南影業有限公司,947
26707,北京元氣娛樂文化有限公司,948
20986,北京光彩紀行文化發展有限公司,949
26560,北京光線影業有限公司,950
20986,北京入海時網路科技有限公司,951
20319,北京力禾欣文化傳媒有限公司,952
27945,北京加辣製作影視文化有限公司,953
20986,北京匠紫文化傳媒有限公司,954
21616,北京千易時代文化傳媒有限公司,955
26567,北京博納集團影業有限公司,956
24054,北京博視眾和文化傳播有限公司,957
20396,北京嘉映文化傳媒有限公司  ,958
20396,北京嘉映春天影業有限公司 ,959
27178,北京國影縱横電影發行有限公司,960
22926,北京國影縱橫電影發行有限公司,961
20986,北京國盾影視傳媒有限公司,962
26560,北京團圓影業有限公司,963
26510,北京壞猴子文化產業發展有限公司,964
26568,北京壹同傳奇影視文化有限公司,965
20986,北京大碗娛樂文化傳媒有限公司,966
23702,北京大美寰宇影業有限公司,967
16476,北京大美寰宇影業有限公司,967
26077,北京宇你影業有限公司,968
20396,北京完美影視傳媒有限責任公司,969
29767,北京布勞森沐文化傳播有限公司,970
20319,北京影窩文化傳媒有限公司,971
23688,北京影聯影業有限公司,972
29190,北京復星影業有限公司,973
27383,北京微夢創科網絡技術有限公司,974
27822,北京微夢創科網絡技術有限公司,974
20747,北京微夢創科網絡技術有限公司,974
22926,北京微夢創科網絡技術有限公司,974
28780,北京微夢創科網絡技術有限公司,974
23702,北京微夢創科網絡技術有限公司,974
26471,北京微夢創科網絡技術有限公司,974
27178,北京微夢創科網絡技術有限公司 ,975
26707,北京微夢創科網路技術有限公司,976
26568,北京微夢創科網路技術有限公司,976
21423,北京微夢創科網路技術有限公司,976
26555,北京恐龍影業股份有限公司,977
23440,北京愛奇藝科技有限公司,978
27945,北京愛奇藝科技有限公司,978
23688,北京拉近影業有限公司,979
16476,北京拉近影業有限公司,979
25150,北京新益影視文化傳播有限公司,980
20319,北京星魅力影視文化傳媒集團有限公司,981
25150,北京暢想新影影業有限公司,982
21423,北京曉浩影視文化傳媒有限公司,983
16476,北京林夕影業有限公司,984
23702,北京林夕影業有限公司,984
20154,北京果實創想影視文化有限公司,985
23702,北京樂桃傳媒有限公司,986
20396,北京歌亞時代投資管理有限公司  ,987
27945,北京水龍吟影視文化有限公司,988
23190,北京烤拉文化傳媒有限公司,989
22791,北京無限自在文化傳媒股份有限公司,990
25150,北京無限自在文化傳媒股份有限公司,990
26742,北京盛煜天桐文化集團有限公司,991
21423,北京盛煜天桐文化集團有限公司,991
21786,北京真之影文化傳媒有限公司,992
26471,北京秋豪影視有限公司,993
20986,北京精彩時間文化傳媒有限公司,994
27178,北京耀影電影發行有限公司,995
22926,北京耀影電影發行有限公司,995
22791,北京耀萊影視文化傳媒有限公司,996
20747,北京自由酷鯨影業有限公司,997
26555,北京超樂無限文化傳播有限公司,998
27945,北京金天地影視文化股份有限公司,999
27178,北京長城沃美電影院線有限公司,1000
26510,北京阿里巴巴影業文化有限公司,1001
29190,北京阿里巴巴影業文化有限公司,1001
24277,"北京阿里巴巴影業文化有限公司,北京海潤影業股份有限公司,浙江橫店影業有限公司,中國電影股份有限公司,上海復逸文化傳播有限公司,海潤影視製作有限公司,北京榮宸慧技術諮詢有限公司,杭州予墨商務信息諮詢有限責任公司,海南八月映像影視有限公司,靈河文化傳媒（上海）有限公司",1002
26077,北京零刻度線影業有限公司,1003
21047,北京風和向日葵影業有限公司,1004
26567,北京高興文化傳媒有限公司,1005
25182,匠子映畫,1006
18190,十三月股份有限公司,1007
23926,十二果子有限公司,1008
26546,十宜影樂有限公司,1009
25150,南京博遠影視傳媒有限公司,1010
25312,南川上電影有限公司,1011
26567,博納影業集團股份有限公司,1012
23688,博納影業集團股份有限公司,1012
26567,博納影視娛樂有限公司,1013
20670,原典國際影視製作有限公司,1014
24718,原子映象有限公司,1015
21119,原子映象有限公司,1015
24214,原金國際有限公司,1016
23934,台中拍,1017
28395,台亞半導體股份有限公司,1018
29057,台北市電影委員會,1019
24239,台北市電影委員會,1019
18306,台北市電影委員會,1019
19319,台北市電影委員會,1019
27873,台北市電影委員會,1019
27462,台北影業股份有限公司,1020
25728,台北影業股份有限公司,1020
28090,台北影業股份有限公司(聯合出品公司),1021
19402,台北真好電影股份有限公司,1022
20354,台北真好電影股份有限公司 ,1023
25222,台灣夢幻文創股份有限公司,1024
24663,台灣大哥大 MyVideo,1025
27879,台灣大哥大 MyVideo,1025
23714,台灣大哥大MyVideo,1026
19402,台灣大哥大myVideo,1027
28395,台灣大哥大股份有限公司,1028
20725,台灣大哥大股份有限公司,1028
23926,台灣大哥大股份有限公司,1028
25728,台灣大哥大股份有限公司,1028
20354,台灣大哥大股份有限公司 ,1029
24014,台灣大哥大股份有限公司 (台灣大哥大 MyVideo),1030
23506,台灣大哥大股份有限公司(My Video),1031
16901,台灣太陽娛樂有限公司,1032
23926,台灣文創天使投資股份有限公司,1033
24066,台灣映藝娛樂股份有限公司,1034
27567,台灣白令電影有限公司,1035
27462,台灣白令電影有限公司,1035
28200,台灣索尼音樂娛樂股份有限公司,1036
12236,台聯影業有限公司,1037
21423,司貝影業（北京）有限公司,1038
25586,合影視有限合夥,1039
25063,合影視有限合夥,1039
23714,合影視有限合夥,1039
26560,合肥市電影發行放映有限公司,1040
26594,吉光日和電影有限公司,1041
23190,吉林省第柒影視工作室有限公司,1042
21822,后花園數位影像製作有限公司,1043
27925,后花園數位影像製作有限公司,1043
29379,后花園數位影像製作有限公司 ,1044
23506,呈洋國際有限公司,1045
20319,和和（上海）影業有限公司,1046
27462,和寬攝影器材有限公司,1047
27567,和寬攝影器材有限公司,1047
22791,和眾文化發展(北京)有限公司,1048
25103,和道創作研究社,1049
20175,品蓮觀真電影股份有限公司,1050
29767,啊哈影業(上海) 有限公司,1051
20396,喀什嘉映文化傳媒有限公司 ,1052
20986,喀什嘉視文化傳媒有限公司,1053
26077,善為影業有限公司,1054
20354,喜滿客京華影城股份有限公司 ,1055
26871,嗶哩嗶哩影業（天津）有限公司,1056
25728,嘉揚電影有限公司,1057
28395,嘉揚電影有限公司,1057
20396,嘉映影業有限公司  ,1058
20986,嘲風影業(北京)有限責任公司,1059
26077,四川大路影業有限公司,1060
21423,四川納森影視文化傳媒有限公司,1061
26077,四川誠城影視文化傳播有限公司,1062
26077,四川魔影影業有限公司,1063
23409,四方四隅文娛國際股份有限公司,1064
21171,國家表演藝術中心衛武營國家藝術文化中心,1065
22759,國家電影及視聽文化中心,1066
22082,國立台灣師範大學,1067
19269,國賓影城股份有限公司,1068
22858,地地影像工房有限公司,1069
20646,地球防衛隊娛樂有限公司,1070
23965,埋位製作有限公司,1071
20921,城市國際電影有限公司,1072
20410,培生培心公司,1073
25182,堂堂映畫,1074
16476,墨客行影業（北京）有限公司,1075
27567,墨緹影業 Motif Pictures PTE. LTD.,1076
24221,"壞猴子（上海）文化傳播有限公司,北京京西文化旅游股份有限公司,北京歡喜首映文化有限公司,北京阿里巴巴影業文化有限公司,騰訊影業文化傳播有限公司",1077
26568,壹同科影（上海）文化有限公司,1078
26788,壹捌玖伍電影有限公司,1079
24718,壹陸喜喜股份有限公司,1080
20646,夢想創造股份有限公司,1081
25306,夢想創造股份有限公司,1081
25150,夢想沙龍娛樂文化投資有限公司,1082
21517,夢想沙龍娛樂文化有限公司,1083
29573,夢田影像股份有限公司,1084
26510,夢造者娛樂有限公司,1085
26140,大元娛樂有限公司 IS Entertainment Co.  Ltd.,1086
23688,大地時代文化傳播（北京）有限公司,1087
23688,大地時代文化傳播（天津）有限公司,1088
23688,大地電影發行（香港）有限公司,1089
23926,大好天光文化創意股份有限公司,1090
25306,大宇資訊股份有限公司,1091
27925,大岩文創國際有限公司 ,1092
19400,大悲學苑  台灣大悲佛學會,1093
23843,大慕可可股份有限公司,1094
26439,大慕可可股份有限公司,1094
25306,大慕可可股份有限公司,1094
24014,大慕可可股份有限公司 ,1095
23843,大慕影藝國際事業股份有限公司,1096
19729,大瀚國際開發股份有限公司,1097
27415,大照國際影像有限公司,1098
24752,大腕影業國際有限公司,1099
28830,大腕影業國際有限公司,1099
24066,大腕影業國際有限公司,1099
25994,大誠保險經紀人股份有限公司,1100
23190,大象娛樂傳媒(溫州)有限公司,1101
21047,大足國際文化傳媒有限公司,1102
28748,大雲文創股份有限公司,1103
23419,大麥影像傳播工作室,1104
26234,天下一電影發行有限公司,1105
20396,天下一電影製作有限公司,1106
26761,天下一電影製作有限公司,1106
19859,天下一電影製作有限公司,1106
27383,天下一電影製作有限公司,1106
22420,天下一電影製作有限公司,1106
19159,天下一電影製作有限公司,1106
26034,天下一電影製作有限公司,1106
21747,天下一電影製作有限公司,1106
24595,"天下一電影製作有限公司,852 電影有限公司,Icon Group Limited  ,香港電影發展基金,Katch多優惠平台",1107
25063,天使放大股份有限公司,1108
19319,天使放大股份有限公司,1108
28830,天地根映像國際有限公司,1109
20396,天津天影電影製片有限公司 ,1110
20986,天津摩天輪文化傳媒有限公司,1111
20396,天津磨鐵娛樂有限公司 ,1112
27178,天津貓眼微影文化傳媒有限公司,1113
29767,天津貓眼微影文化傳媒有限公司,1113
28780,天津貓眼微影文化傳媒有限公司,1113
20396,天津貓眼微影文化傳媒有限公司,1113
26560,天津貓眼微影文化傳媒有限公司,1113
26471,天津貓眼微影文化傳媒有限公司,1113
23688,天津貓眼微影文化傳媒有限公司,1113
24054,天津貓眼微影文化傳媒有限公司,1113
23190,天津貓眼微影文化傳媒有限公司,1113
20747,天津貓眼微影文化傳媒有限公司,1113
19159,天津貓眼微影文化傳媒有限公司,1113
22791,天津貓眼微影文化傳媒有限公司,1113
26555,天津貓眼微影文化傳媒有限公司,1113
20986,天津貓眼微影文化傳媒有限公司,1113
22926,天津貓眼微影文化傳媒有限公司,1113
21423,天津閱文影視文化傳媒有限公司,1114
23190,天津閱文影視文化傳媒有限公司,1114
27822,天津閱文影視文化傳媒有限公司,1114
23349,天津電影製片廠,1115
19729,天立揚製片有限公司,1116
27100,天翼映創股份有限公司,1117
20477,天際娛樂股份有限公司,1118
20725,天馬傳播事業有限公司,1119
26612,天馬電影出品（香港）有限公司,1120
19662,太極影音科技股份有限公司,1121
28070,太睿投資有限公司,1122
22876,太陽娛樂文化有限公司,1123
20646,奇亨創意影像有限公司,1124
26439,奇幻娛樂國際股份有限公司,1125
24014,奇幻娛樂國際股份有限公司,1125
20354,奇幻娛樂國際股份有限公司 ,1126
22660,奇葩娛樂事業有限公司,1127
24053,好享國際文創股份有限公司,1128
23934,好勁影業有限公司,1129
25116,好好看文創有限公司,1130
20396,好孩子制作有限公司,1131
25737,好野娛樂有限公司,1132
27633,如意影視制作公司(Rooyee Films Production Inc.),1133
21690,姚國禎,1134
20354,威威巖娛樂製作有限公司 ,1135
27506,威裕環球集團,1136
502,威視股份有限公司,1137
27961,子鉅國際有限公司,1138
16139,學者股份有限公司,1139
28890,宇宙子媒體藝術有限公司,1140
19986,宇鯉影業有限公司,1141
20986,安徽舒茶九一六影視傳媒有限公司,1142
23635,安樂影片有限公司,1143
29190,安樂影片有限公司,1143
22420,安樂影片有限公司,1143
26761,安樂影片有限公司,1143
19859,安樂影片有限公司,1143
12489,安樂電影公司(聯合出品) ,1144
26761,安樂（北京）電影發行有限公司,1145
29190,安樂（北京）電影發行有限公司,1145
25116,安沛文創股份有限公司,1146
25116,安聯量行集團,1147
27178,完美世界院線有限公司,1148
25984,宏寰文化傳播,1149
26397,宏寰文化傳播有限公司,1150
26614,宏寰文化傳播有限公司,1150
27879,宏將影業有限公司,1151
23535,宏將影業有限公司 ,1152
23409,宏將影業有限公司 ,1152
20354,宏將影業有限公司 ,1152
22671,宏將影業有限公司 ,1152
24014,宏將影業有限公司 ,1152
26220,客家委員會,1153
26226,富士電視台,1154
20051,寒山拾得有限公司 高雄人,1155
25422,寓言工作室,1156
21423,寧和萬向文化傳媒（北京）有限公司,1157
22791,寧嘉(深圳)影業傳媒有限公司,1158
21423,寧波浩瑞廣告傳媒有限公司,1159
28200,寬想國際娛樂有限公司,1160
24066,寬銀慕電影製作有限公司,1161
27723,寬魚國際股份有限公司,1162
29611,寬魚國際股分有限公司,1163
23367,寰亞電影,1164
23349,寰亞電影,1164
23317,寰亞電影,1164
16476,寰亞電影發行(北京）有限公司,1165
23702,寰亞電影發行（北京）有限公司,1166
21747,寰亞電影製作有限公司,1167
21786,寰亞電影製作有限公司,1167
27383,寰亞電影製作有限公司,1167
19357,寰亞電影製作有限公司,1167
26762,寰亞電影製作有限公司,1167
22434,寰亞電影製作有限公司,1167
16476,寰亞電影製作有限公司,1167
24916,"寰亞電影製作有限公司,香港電影發展基金會,悅目映畫有限公司",1168
26510,寰宇娛樂有限公司,1169
24981,寰宇娛樂有限公司,1169
28780,寰宇娛樂有限公司,1169
24981,寰宇影片發行有限公司,1170
28780,寰宇影片發行有限公司,1170
28780,寰宇縱橫世紀電影發行（北京）有限公司,1171
24981,寰宇縱橫世紀電影發行（北京）有限公司,1171
25737,小綠人影像製作有限公司 ,1172
26584,小花電影有限公司,1173
23630,小黃花慈善基金Little Yellow Flower Foundation,1174
23605,小黃花慈善基金Little Yellow Flower Foundation,1174
23640,小黃花慈善基金Little Yellow Flower Foundation,1174
23604,小黃花慈善基金Little Yellow Flower Foundation,1174
26471,尚乘數字媒體有限公,1175
24981,尚乘數字媒體有限公司,1176
29429,尚乘數字媒體有限公司,1176
19269,居爾一拳有限公司,1177
24818,居爾一拳有限公司,1177
27945,山西電影製片廠（有限公司）,1178
23394,岸上影像有限公司,1179
19608,岸上影像有限公司,1179
20396,峨眉電影集團有限公司,1180
20319,峨眉電影集團有限公司,1180
20643,峰起云湧影業股份有限公司,1181
19402,崴森管理顧問股份有限公司,1182
25116,崴森管理顧問股份有限公司,1182
20646,川琇數位娛樂有限公司,1183
26511,巨星影業有限公司,1184
8011,布萊克芬電影有限公司,1185
23702,帆娛文化（上海）有限公司,1186
23961,希望影視行銷股份有限公司,1187
27017,希望影視行銷股份有限公司,1187
22791,平潭喜東東影視有限公司,1188
14895,年代網際事業股份有限公司,1189
15719,年代網際事業股份有限公司,1189
22788,幸福の科学,1190
20766,幸福の科学,1190
25586,幸福路映畫社有限公司,1191
6091,庫里影視,1192
22926,廈門人馬文化傳媒有限公司,1193
20747,廈門大洲影視文化發展有限公司,1194
26428,廈門恒業影業有限公司,1195
21047,廈門恒業影業有限公司,1195
26560,廈門恒業影業有限公司,1195
26560,廈門恒業牧馬人影視文化傳播有限公司,1196
23702,廈門昇格鑫映影視文化傳媒有限公司,1197
20747,廈門硯石科技有限公司,1198
23440,廈門自在互娛文化傳媒有限公司,1199
26077,廈門金逸傳媒有限公司,1200
27203,廖克發,1201
28780,廣州市英明文化傳播有限公司,1202
24981,廣州市英明文化傳播有限公司,1202
26077,廣州東來文化有限公司,1203
23702,廣東一晟影業投資有限公司,1204
25150,廣東國奧影業有限公司,1205
24054,廣東新億投資有限公司,1206
23702,廣東昇格傳媒服份有限公司,1207
25150,廣東昇格傳媒股份有限公司,1208
24054,廣東潮樂文化傳媒有限公司,1209
26077,廣東虎虎生威影業有限公司,1210
24752,延平影業有限公司,1211
26707,引力影視投資有限公司,1212
28097,張作驥電影工作室有限公司,1213
25522,彭紫惠,1214
28114,影一製作所股份有限公司,1215
24818,影一製作所股份有限公司,1215
26439,影一製作所股份有限公司,1215
19064,影一製作所股份有限公司,1215
29611,影市堂股份有限公司,1216
20521,影格電影有限公司,1217
21423,影聚天際影視傳媒（天津）有限公司,1218
28088,影響原創影視股份有限公司,1219
25586,影響原創影視股份有限公司,1219
25422,影響原創影視股份有限公司,1219
23831,影響視覺科技有限公司,1220
26140,彼演員多媒體有限公司 Be Actor Co.  Ltd.,1221
20138,待補,1222
27521,待補,1222
21921,後場音像紀錄工作室有限公司,1223
24059,後場音像紀錄工作室有限公司,1223
21748,後場音像紀錄工作室有限公司,1223
24044,後場音像紀錄工作室有限公司,1223
24013,後場音像紀錄工作室有限公司,1223
24011,後場音像紀錄工作室有限公司,1223
24012,後場音像紀錄工作室有限公司,1223
24036,後場音像紀錄工作室有限公司,1223
21239,後場音像紀錄工作室有限公司,1223
17799,後場音像紀錄工作室有限公司,1223
22327,後場音像紀錄工作室有限公司,1223
20922,後場音像紀錄工作室有限公司,1223
22673,後場音像紀錄工作室有限公司,1223
21123,徐璐,1224
24014,得利影視股份有限公司,1225
25422,得利影視股份有限公司,1225
23671,得利影視股份有限公司 ,1226
20354,得利影視股份有限公司 ,1226
22671,得利影視股份有限公司 ,1226
25306,得藝文創國際股份有限公司,1227
20477,得藝文創國際股份有限公司,1227
21785,得藝文創國際股份有限公司,1227
22435,心裏美電影有限公司,1228
22908,必應創造股份有限公司,1229
25312,念白電影有限公司,1230
25150,怡俊有限公司,1231
26253,恆星多媒體股份有限公司,1232
26555,恐龍影業（武漢）有限公司,1233
26635,恒世資本股份有限公司,1234
22434,悅目映畫有限公司,1235
21080,想映電影有限公司,1236
21373,想飛的魚電影製作有限公司,1237
23671,意妍堂製作股份有限公司 ,1238
26428,愛奇藝影業(上海)有限公司,1239
26560,愛奇藝影業(上海)有限公司,1239
21047,愛奇藝影業(北京)有限公司,1240
26428,愛奇藝影業(蘇州)有限公司,1241
26612,愛奇藝影業（北京）有限公司,1242
25150,愛奇藝影業（北京）有限公司,1242
21047,愛奇藝電影集團香港有限公司,1243
16901,愛奇藝電影集團香港有限公司,1243
25334,愛的光波影像社會企業有限公司,1244
19729,愷聯資本有限公司,1245
22631,憂鬱之島製作有限公司,1246
25818,我們之間影像製作有限公司,1247
20396,我們製作有限公司,1248
20805,我希望影像製作有限公司,1249
22671,打字人創意有限公司 ,1250
25422,承達投資有限公司,1251
27121,抓馬文化股份有限公司,1252
23190,抖音文化(廈門)有限公司,1253
22926,抖音文化（廈門）有限公司,1254
26871,抖音文化（廈門）有限公司,1254
27178,抖音文化（廈門）有限公司,1254
26568,抖音文化（廈門）有限公司,1254
21423,抖音文化（廈門）有限公司,1254
20747,抖音文化（廈門）有限公司,1254
20396,拍拍文化傳媒（無錫）有限公司,1255
23190,拾圈文化傳媒南京有限公司,1256
14496,捌捌玖電影股份有限公司,1257
26612,掌賞電影企業有限公司,1258
23831,摩爾娛樂有限公司,1259
19608,數位奇蹟科技股份有限公司,1260
22011,數位領域電影文化股份有限公司,1261
21174,數位領域電影文化股份有限公司,1261
27925,文化內容策進院,1262
24239,文化內容策進院,1262
29611,文化內容策進院,1262
28395,文化內容策進院,1262
23506,文化內容策進院,1262
23934,文化內容策進院,1262
25081,文化內容策進院,1262
29057,文化內容策進院,1262
26635,文化內容策進院,1262
28748,文化內容策進院,1262
25222,文化內容策進院,1262
27989,文化內容策進院,1262
23701,文化內容策進院,1262
26872,文化內容策進院,1262
29379,文化內容策進院,1262
27873,文化內容策進院,1262
26664,文化內容策進院,1262
25424,文化內容策進院,1262
24053,文化內容策進院,1262
25182,文化內容策進院,1262
21165,文化內容策進院,1262
26546,文化內容策進院,1262
28363,文化內容策進院,1262
27100,文化內容策進院,1262
28090,文化內容策進院(聯合出品公司),1263
27723,文化內容策進院TAICCA ,1264
20270,文化部,1265
20396,文投控股股份有限公司,1266
25149,文達文創股份有限公司,1267
23831,新世紀南向開發有限公司,1268
23213,新世紀影視(加拿大/多倫多),1269
19400,新加坡甘露關懷協會 ,1270
26471,新暉映影視文化(深圳)有限公司,1271
22926,新疆博納潤澤文化傳媒有限公司,1272
25150,新聯華娛樂集團有限公司,1273
27462,新輝股份有限公司,1274
23139,新轉機國際股份有限公司,1275
23377,新騎資訊有限公司,1276
21423,新麗傳媒集團有限公司,1277
20986,新麗傳媒集團有限公司,1277
23190,新麗傳媒集團有限公司,1277
27822,新麗傳媒集團有限公司,1277
27822,新麗國際傳媒有限公司,1278
27178,方特影業投資有限公司,1279
22448,旋轉牧馬工作室,1280
23139,日商富地滋股份有限公司台灣分公司,1281
23438,日本東寶株式會社,1282
26227,日本華納兄弟合同會社,1283
26226,日本華納兄弟合同會社,1283
20707,日活株式會社公司,1284
16476,星光聯盟影業無錫有限公司,1285
21786,星光聯盟影業無錫有限公司,1285
22659,星勢力娛樂股份有限公司,1286
26140,星娛音樂有限公司 XYmusic Ltd.,1287
27723,星映電影有限公司,1288
19319,星泰國際娛樂股份有限公司,1289
21785,星泰國際娛樂股份有限公司,1289
27879,星泰國際娛樂股份有限公司,1289
25306,星泰國際娛樂股份有限公司,1289
20477,星泰國際娛樂股份有限公司,1289
24752,星泰國際娛樂股份有限公司,1289
26664,星泰國際娛樂股份有限公司,1289
25335,星源未來股份有限公司,1290
20477,星空飛騰國際娛樂有限公司,1291
23367,星霖電影私人有限公司,1292
28780,映藝娛樂有限公司,1293
28070,映虹影視有限公司,1294
20312,映象工廠有限公司,1295
23926,映費迪國際有限公司,1296
21732,春光映畫,1297
18620,春光映畫 (BLOCK 2 PICTURES INC.),1298
16139,春光映畫(Block 2 Pictures Inc.),1299
7331,春光電影發行有限公司,1300
20354,時創影業股份有限公司,1301
25222,晉揚投資有限公司,1302
25182,晟創娛樂,1303
23440,普普文化（香港）控股有限公司,1304
23440,晶藝電影有限公司,1305
